"artist_id","artist_name","embedding","image_url"
167594,"Opus Orange","[0.1100659966468811, -0.08746010065078735, -0.05380360037088394, 0.04271300137042999, -0.16146500408649445, -0.1820179969072342, -0.09437520056962967, 0.009010200388729572, -0.30796799063682556, 0.01378410030156374, -0.07690750062465668, 0.12900200486183167, 0.1610410064458847, 0.30350300669670105, 0.08996090292930603, -0.02030790038406849, -0.334414005279541, -0.35183700919151306, -0.10803300142288208, 0.006835029926151037, 0.059130601584911346, -0.3702560067176819, -0.042400799691677094, -0.025825899094343185, 0.05163830146193504, -0.18892399966716766, 0.28355100750923157, 0.22470200061798096, 0.47399601340293884, 0.09280619770288467, 0.15791800618171692, -0.038830600678920746]","https://i.scdn.co/image/d92b834e92a55d2b15822af063e640c9e972ef6e"
6092,"RALPHSWRLD","[0.12714468610162535, -0.23474832872549692, 0.0366496667265892, 0.23623736823598543, 0.01594710163772106, -0.07307833433151245, -0.23492599775393805, -0.05668333421150843, -0.3882106641928355, -0.08839959220495075, -0.015291632463534674, 0.12447110066811244, 0.040318665405114494, 0.5077086587746938, 0.16412093210965395, -0.2263221312314272, 0.056423433125019073, -0.5067673325538635, -0.11408383461336295, 0.04695046630998453, 0.056385631362597145, -0.4777003328005473, 0.07758726924657822, -0.07229280192404985, 0.17185152818759283, -0.23719733208417892, 0.32785900433858234, 0.07316743272046249, 0.24039767185846964, 0.003259530911842982, 0.13513199985027313, -0.29719432691733044]",
103202,"Alex Turner","[0.11926537114756947, -0.13747228842272122, -0.0029402407470537338, -0.06939606847331764, -0.12132984365550448, -0.18268660354221677, -0.1468783755661613, -0.003931613049834275, -0.3109160670082892, 0.03596985194707878, -0.07456314901498114, 0.08348193277981564, 0.11256717279461967, 0.3029711916097753, 0.09916546231927961, -0.04282005046666587, -0.34192485167341435, -0.31202732804314876, -0.0906927947253543, -0.016694589363692194, -0.03329929973201791, -0.36655699325936125, -0.028978041501361334, -0.03108546720880394, 0.07674781261952571, -0.2092030667317679, 0.25453268103434135, 0.23522351929905902, 0.44538873694524134, 0.13175883092291893, 0.17543147333272316, 0.011113080793999447]","https://i.scdn.co/image/f4a3846908c506ed8860f0f9f3061105c985282b"
9976,"Bryan Gee","[0.11907492281021267, -0.08658210839285592, -0.0020407747889726333, 0.0699089333025762, -0.08983628225563672, -0.18604444706082007, -0.2541399788789325, -0.08106333173921909, -0.37186156110433394, -0.023625010849946233, -0.042809407137255506, 0.06184091899054289, -0.022609709621656773, 0.35035758412728846, 0.06703452992431734, -0.1852565213577471, -0.25037431485310224, -0.32200755563506966, -0.1152082399323137, -0.08872540359933882, -0.018866675559484812, -0.5099564536911976, 0.07102999354398638, 0.09032130020534476, 0.08401304739468751, -0.13377635788805264, 0.21979913249855784, 0.2867201739126589, 0.3225547145791863, -0.08273732008683844, 0.15376024099110908, -0.04772363950466108]",
203408,"Zara Larsson","[0.18129803511229428, -0.21158981865102594, 0.08844666676172479, 0.07413671673698859, -0.033500344111499464, -0.20312436466867273, -0.2716943621635437, -0.011216180822388693, -0.3045100908387791, 0.07715229977938262, -0.07224130727858706, 0.1361995820294727, 0.004942090165886012, 0.3279400942000476, 0.1172633460638198, -0.014243191446770321, -0.1941010911356319, -0.3241569995880127, -0.07162477844394743, 0.02597803622484207, 0.036282448140396314, -0.3911688192324205, 0.025266455740413883, -0.07640529910779813, 0.09723166010173206, -0.12456571852618997, 0.18367301825095306, 0.31425773013721814, 0.37291826849633997, 0.16168092826211994, 0.25949509170922364, -0.07321774620901454]","https://i.scdn.co/image/7451ff746492192208dd1ccf38ddab9600aef7fe"
12272,"Sippin T","[0.13705849647521973, -0.1183987483382225, -0.05375009961426258, -0.0031114250887185335, -0.020944699936080724, -0.21466150134801865, -0.19281549751758575, -0.0678475983440876, -0.30341050028800964, 0.04874429851770401, 0.003936509951017797, 0.06911919824779034, 0.06669829972088337, 0.31270599365234375, 0.07083899900317192, -0.07057414762675762, -0.21329249441623688, -0.3495129942893982, -0.15324100106954575, -0.04712894931435585, 0.08825435116887093, -0.49914050102233887, 0.05568945035338402, 0.04357904940843582, 0.005915479967370629, -0.1353595033288002, 0.23557399958372116, 0.2584355026483536, 0.3940120041370392, 0.024239694699645042, 0.1535774990916252, -0.11586850136518478]",
116695,"Chris Brown","[0.25020501017570496, -0.27185899019241333, 0.019018400460481644, 0.035989001393318176, -0.05513809993863106, -0.18426300585269928, -0.2410230040550232, -0.05275319889187813, -0.1874690055847168, 0.053449299186468124, -0.10853700339794159, -0.02909019961953163, 0.0909838005900383, 0.3033060133457184, 0.03763040155172348, -0.07375810295343399, -0.19720399379730225, -0.3031579852104187, -0.20333099365234375, -0.08103299885988235, 0.06812220066785812, -0.4261940121650696, -0.003863039892166853, -0.01765960082411766, 0.06701839715242386, -0.15577399730682373, 0.1678600013256073, 0.3328849971294403, 0.45377498865127563, 0.04933910071849823, 0.14501400291919708, -0.05489720031619072]","https://i.scdn.co/image/85873a0b74996d8b43faff0bd30a384aea464499"
20135,"Portair","[0.11351749673485756, -0.10592405125498772, -0.05627715028822422, 0.029676650650799274, -0.15291400253772736, -0.1760289967060089, -0.09227120131254196, -0.015073449816554785, -0.31471799314022064, 0.028025050181895494, -0.0586408507078886, 0.13423600047826767, 0.14043450355529785, 0.2989619970321655, 0.10200995206832886, -0.018564200028777122, -0.31197600066661835, -0.34998200833797455, -0.09643355011940002, -0.010458485456183553, 0.04979564994573593, -0.382797509431839, -0.05720385164022446, -0.034811750054359436, 0.059801699593663216, -0.19966550171375275, 0.2562525048851967, 0.23616299778223038, 0.4807950109243393, 0.104060098528862, 0.13747000321745872, -0.050253599882125854]",
1005,"Gwilym Gold","[0.20979999750852585, -0.06023244932293892, -0.1308174468576908, -0.10538192628882825, -0.049705199897289276, -0.2103009968996048, -0.18001999706029892, -0.009944949299097061, -0.30244599282741547, 0.029780314303934574, -0.03964529011864215, 0.08585274964570999, 0.0919167511165142, 0.28774599730968475, 0.08556940034031868, -0.06395689956843853, -0.29321300238370895, -0.2970980033278465, -0.10439359955489635, -0.04873980022966862, 0.05538205150514841, -0.4111829996109009, 0.03694605082273483, -0.01794470101594925, -0.016411069547757506, -0.18220800161361694, 0.26802249997854233, 0.24567900598049164, 0.44185151159763336, 0.10497995279729366, 0.14495199918746948, -0.091651801019907]","https://i.scdn.co/image/668f68a69eaf57c52204ae16dbbb00d8f8c8d7a7"
4541,"Colour","[0.12865029772122702, -0.24078166981538138, -0.04052049914995829, -0.213278998931249, -0.2274202381571134, -0.21207866072654724, -0.24021262675523758, -0.09865233426292737, -0.29516200224558514, 0.050323467080791794, 0.10449516773223877, 0.1185928393388167, 0.04744153097271919, 0.13227136929829916, 0.20609306171536446, -0.18207842918733755, -0.3880953292051951, -0.2559673339128494, -0.050348199593524136, -0.07599899917840958, 0.07075239966313045, -0.28331167499224347, 0.047561572243769966, -0.04902779931823412, 0.1577550619840622, -0.23613200088342032, 0.24525500337282816, 0.2104096661011378, 0.5141926606496176, 0.13547806752224764, 0.138739333798488, 0.0004628586272398631]","https://i.scdn.co/image/92d5fb394a6b72e468a0d6561fc0195ba452156d"
1248,"Patrick Watson","[0.18385016918182373, -0.11796815072496732, -0.03130663279443979, -0.05671675130724907, -0.08878015105923016, -0.18990016231934229, -0.2100210301578045, -0.020872583457579214, -0.28740765899419785, 0.0897318182202677, -0.06362687800234805, 0.12258366743723552, 0.15088366841276488, 0.2913683404525121, 0.059229734198500715, -0.07236773629362385, -0.3774925023317337, -0.23234100143114725, -0.06932291792084773, 0.045825471403077245, 0.017910765406365197, -0.32766416668891907, -0.026685484753064277, -0.03877176779011885, 0.02159072020246337, -0.214736670255661, 0.2995411679148674, 0.2608361666401227, 0.4579165031512578, 0.09866961774726708, 0.18546250214179358, -0.010225025442196056]","https://i.scdn.co/image/dc01a1bfffecc0a53bbf6ecf954780f6d681fa7f"
11106,"Tetine","[0.09653409756720066, -0.16333367489278316, -0.11867780145257711, 0.029081409913487732, -0.15569642093032598, -0.07286874577403069, -0.046731746289879084, -0.051225333008915186, -0.23074629437178373, 0.001897924579679966, -0.08346302161226049, 0.0949018495157361, 0.11057782592251897, 0.42390749230980873, 0.02135532535612583, -0.013886621920391917, -0.29153499379754066, -0.3598265051841736, -0.2248708512634039, -0.039636549074202776, 0.23115370329469442, -0.47574250400066376, -0.08877727389335632, 0.03181092580780387, 0.07258631533477455, -0.12553714960813522, 0.2002581972628832, 0.23977525159716606, 0.38444650173187256, 0.10971030313521624, 0.17082592472434044, -0.032302998937666416]",
326,"King Gizzard & The Lizard Wizard","[0.1476171123129981, -0.08980414297963892, 0.020415631854640588, -0.1759982301986643, -0.07189138446535383, -0.19201443025044032, -0.1371415433074747, -0.037440805529643385, -0.27398243120738436, 0.011001157973493849, -0.12176011289869036, 0.08792420795985631, 0.17031556900058473, 0.27372499874659945, 0.20194742509296962, -0.08353700089667525, -0.3616831430367061, -0.24986042720930918, -0.06389617148254599, 0.026341342433754886, 0.06023555515067918, -0.32384628696101053, -0.020823215134441853, -0.11094057659751602, 0.08307760408414262, -0.17439554152744158, 0.25798928099019186, 0.25096928221838816, 0.46789143340928213, 0.08108575828373432, 0.22277638635465077, -0.04286784306168556]","https://i.scdn.co/image/542015039d9612149d0978f2be7ac9e8f08af155"
366,"How To Dress Well","[0.18912798018896465, -0.11526901357838489, 0.0015989925468029742, -0.11906314299342786, -0.0367541858443048, -0.2194488029130928, -0.23835099256414335, -0.049617120737799246, -0.28201761561837824, 0.020744877291332526, -0.06811346214044993, 0.07046637970264466, 0.08744458167101124, 0.3311324124136121, 0.10543571833732847, -0.0696643859199048, -0.3093028006038677, -0.21038160693168176, -0.10470435720231634, 0.0016291780662686679, 0.02171009483888377, -0.3347927825521908, 0.0489262226343693, -0.08661417291395117, 0.045743964471432884, -0.1883895363073456, 0.2096690653948192, 0.2760687342470281, 0.46157290938879125, 0.1076178102645439, 0.2174595987889112, -0.044298833885464045]","https://i.scdn.co/image/76047d178dd9e339bf732294805c4b080f40ec41"
185275,"Subcarpaţi","[-0.13416899740695953, 0.21818900108337402, -0.18236200511455536, -0.019818099215626717, 0.11201799660921097, -0.12742100656032562, -0.12075400352478027, -0.17970700562000275, -0.4517750144004822, -0.1449899971485138, 0.35480600595474243, -0.172107994556427, 0.23428300023078918, 0.17866699397563934, 0.3440620005130768, -0.23423099517822266, -0.27177101373672485, -0.6194970011711121, -0.3749159872531891, -0.20310799777507782, 0.2651650011539459, -0.33469200134277344, -0.02503569982945919, -0.2078849971294403, 0.09219379723072052, -0.06032159924507141, 0.5021389722824097, 0.19477200508117676, 0.41446200013160706, 0.32017800211906433, 0.1484369933605194, -0.24301700294017792]","https://i.scdn.co/image/7ceea25561cd50af6fa5183ba74781271b9240ad"
186522,"T. Rex","[0.19073300063610077, -0.021922700107097626, -0.06800500303506851, 0.009595709852874279, 0.17452900111675262, -0.15613499283790588, -0.17653200030326843, 0.13687700033187866, -0.2551499903202057, -0.0527753010392189, -0.3550240099430084, 0.12217699736356735, 0.001515610027126968, 0.18550899624824524, 0.1300780028104782, -0.17826400697231293, -0.36926600337028503, -0.39320701360702515, -0.14158500730991364, 0.13960899412631989, -0.08933659642934799, -0.5863459706306458, -0.02738320082426071, -0.03369459882378578, 0.09008260071277618, -0.20381399989128113, 0.22025099396705627, 0.12213700264692307, 0.31230300664901733, -0.13183200359344482, 0.36708301305770874, 0.07606320083141327]","https://i.scdn.co/image/c43526ed5967a5788b6108f875a94b95d4adaa1b"
20957,"Pavvla","[0.1100659966468811, -0.08746010065078735, -0.05380360037088394, 0.04271300137042999, -0.16146500408649445, -0.1820179969072342, -0.09437520056962967, 0.009010200388729572, -0.30796799063682556, 0.01378410030156374, -0.07690750062465668, 0.12900200486183167, 0.1610410064458847, 0.30350300669670105, 0.08996090292930603, -0.02030790038406849, -0.334414005279541, -0.35183700919151306, -0.10803300142288208, 0.006835029926151037, 0.059130601584911346, -0.3702560067176819, -0.042400799691677094, -0.025825899094343185, 0.05163830146193504, -0.18892399966716766, 0.28355100750923157, 0.22470200061798096, 0.47399601340293884, 0.09280619770288467, 0.15791800618171692, -0.038830600678920746]",
9276,"Jazzy Bazz","[0.374100249260664, -0.47654198855161667, -0.09813607367686927, 0.17389680352061987, 0.12962247710675, -0.1839675009250641, -0.22742999717593193, -0.22758624702692032, -0.2582017555832863, -0.17123442655429244, -0.13194237649440765, -0.12428157590329647, 0.2006351500749588, 0.20590554922819138, 0.05196735699792043, 0.01608075061812997, -0.26751725003123283, -0.3362032473087311, -0.20769399777054787, -0.07585437753004953, 0.11189375724643469, -0.3565709963440895, 0.18132304935716093, 0.10599742457270622, 0.09150287508964539, -0.09089781978400424, 0.31128524988889694, 0.2980317547917366, 0.49317799508571625, 0.04012130107730627, -0.03426705254241824, -0.07261307537555695]",
8101,"Spock's Beard","[0.14177984627895057, -0.2779600382782519, -0.17989742569625378, -0.11965823639184237, -0.12806740030646324, -0.3784632496535778, 0.01170298783108592, -0.08475880429614335, -0.300306998193264, 0.07495711231604218, -0.1931315721012652, 0.10038210067432374, 0.12194578675553203, 0.16995112411677837, 0.15729679607466096, -0.0913358481193427, -0.3325317355338484, -0.3321302514523268, 0.013017051387578249, 0.05654566653538495, -0.08979726326651871, -0.5301297530531883, -0.11957962345331907, -0.24955205526202917, 0.18917938694357872, -0.09830495994538069, 0.29722587019205093, -0.007304286817088723, 0.3669731244444847, -0.050120463129132986, 0.19483940303325653, -0.19197042239829898]",
140302,"Imagine Dragons","[0.12311645290802187, -0.14451274068397227, -0.022907451465187967, -0.047389698910120966, -0.1297030727585845, -0.19238895561082386, -0.11807337960900903, -0.011033064409894289, -0.31605558649310445, 0.03152948002966576, -0.08070429869779636, 0.10875439634798284, 0.13387964230432628, 0.30293542972758025, 0.10777143386222303, -0.04163821015415271, -0.3218345018978157, -0.2975666753436261, -0.08312309584466421, -0.0011585478899885642, 0.004849019783918034, -0.36235433123486543, -0.048420947830105324, -0.04375236708173974, 0.056019105294757746, -0.19519561167249527, 0.2542856333513555, 0.2250270761131242, 0.475844972142516, 0.1289060894285479, 0.17370547929851907, -0.0157059034312555]","https://i.scdn.co/image/1cdf5ce3cf329ae433bfa76e88dadeb06653fda9"
3483,"The Mahones","[0.1322576582431793, -0.21496062129735946, 0.004875719919800759, -0.1545768605545163, -0.2315698578953743, -0.24550868272781373, 0.004858219251036644, 0.014597417414188385, -0.25588794201612475, 0.06896971948444844, -0.16992023587226868, 0.12219360172748565, 0.2377472013235092, 0.19209424182772636, 0.13336620181798936, -0.05249133966863155, -0.2920476868748665, -0.2030101992189884, -0.04123058021068573, -0.10650413716211915, -0.08924888223409652, -0.628491997718811, -0.19380775541067125, 0.05690920054912567, 0.07662763893604278, -0.24479639530181885, 0.38928319811820983, 0.003285079076886177, 0.4038577988743782, 0.22438947707414628, 0.11945219933986664, 0.14727522060275078]","https://i.scdn.co/image/2a02d79a2d1f1c368d5b0753d765f4ad62184fe3"
151462,"Laolu","[0.25020501017570496, -0.27185899019241333, 0.019018400460481644, 0.035989001393318176, -0.05513809993863106, -0.18426300585269928, -0.2410230040550232, -0.05275319889187813, -0.1874690055847168, 0.053449299186468124, -0.10853700339794159, -0.02909019961953163, 0.0909838005900383, 0.3033060133457184, 0.03763040155172348, -0.07375810295343399, -0.19720399379730225, -0.3031579852104187, -0.20333099365234375, -0.08103299885988235, 0.06812220066785812, -0.4261940121650696, -0.003863039892166853, -0.01765960082411766, 0.06701839715242386, -0.15577399730682373, 0.1678600013256073, 0.3328849971294403, 0.45377498865127563, 0.04933910071849823, 0.14501400291919708, -0.05489720031619072]","https://i.scdn.co/image/de03f9ca21d3756307f6bd8a0cda1026f2a05314"
3763,"Sleepovers","[0.047710331777731575, -0.06307054962962866, -0.1397626313070456, 0.2061904352158308, -0.3870186557372411, -0.03494453181823095, 0.012626833592851957, -0.008089833582441011, -0.20970123012860617, 0.05875789816491306, -0.006256090477108955, 0.16581946859757105, 0.06057823356240988, 0.3301136593023936, 0.18181200325489044, -0.033712596942981087, -0.38851632674535114, -0.34016666809717816, -0.21741836269696554, 0.07497059926390648, 0.15653956681489944, -0.4046633342901866, -0.055715768287579216, -0.07044083252549171, 0.23819070309400558, -0.09295494889374822, 0.19123533368110657, 0.251350998878479, 0.5472443501154581, 0.18548499792814255, 0.17466233422358832, 0.020670633763074875]","https://i.scdn.co/image/dcaebf1caaf72b7e60f742cf18134bb4c45571d3"
588970,"Yann Tiersen","[0.15423413614432016, 0.030081532895565033, -0.20015299320220947, -0.12365666528542836, -0.07673056547840436, -0.2936916649341583, -0.17210963120063147, -0.12452852974335353, -0.17998176564772925, 0.33559466898441315, -0.06190910190343857, 0.006943866610527039, 0.2967579960823059, 0.3855876624584198, -0.024688367421428364, -0.05672486747304598, -0.31769933303197223, -0.13412522772947946, 0.239204669992129, 0.1298562012379989, 0.05176163588960966, -0.593558669090271, 0.03279587005575498, 0.13947656750679016, -0.030638497322797775, -0.09950033326943715, 0.25694366296132404, 0.2961956610282262, 0.4537183344364166, 0.062100764364004135, 0.0359791653851668, -0.16475279939671358]",
165764,"Noah And The Whale","[0.18026393291089904, -0.0900873646299165, -0.04251236129163433, 0.028367896472003638, -0.1535938603697147, -0.17484015594661637, -0.1212240591906363, -0.041778511509930255, -0.31588447629889826, 0.04896616047432195, -0.06472641574618561, 0.11925509020087133, 0.13414718302184356, 0.3167416494466563, 0.05052888930362617, 0.021615397475015702, -0.3706815153903932, -0.3488323559787918, -0.06650042140109869, 0.029846559345266, 0.06917549527571068, -0.3538266053370661, -0.07737924931343956, -0.017531316466611078, 0.03142350569191982, -0.22507811948712478, 0.28314842166468884, 0.21647055410847799, 0.4421630024468677, 0.06913573363753471, 0.16721490465356428, -0.02226218726793442]","https://i.scdn.co/image/1bd2842ffbb950ea1f6d2e56ee29c0c8f13d96df"
202504,"Yngwie Malmsteen","[0.08475726200865792, -0.31557073811026476, -0.147273373050699, -0.17997822454701237, -0.06884532900937454, -0.3619257137993655, 0.040451634806351666, -0.08547904466728194, -0.2768720357173576, 0.2012824725940221, -0.1455917201057553, 0.19471136850189877, 0.11121624561359887, 0.46275329758377853, -0.10146615572454475, 0.031122346856851155, -0.31065447414442504, -0.6047678499139395, 0.02857753724569355, 0.0904485953619273, -0.2945620168025945, -0.44807723526457605, -0.19299471169859828, -0.030957228582446556, 0.3460796953744722, 0.2417439595940291, 0.26595895260824115, 0.07423346178164886, 0.3564931150679821, -0.19713759321571925, 0.1222288060488521, -0.1967194416028035]","https://i.scdn.co/image/0a99f86764096d65d2cff5e5f0611a31255f57a5"
389305,"Park Bo Gum","[0.07335619628429413, -0.397722989320755, -0.07227659970521927, 0.34223800897598267, 0.0028033300768584013, 0.028522200882434845, -0.1408109962940216, -0.1074180006980896, 0.08465780317783356, 0.07467620074748993, 0.017934700474143028, 0.3078939914703369, 0.2612900137901306, 0.4599989950656891, 0.05615900084376335, 0.056557100266218185, -0.2092989981174469, -0.5517370104789734, -0.216279998421669, 0.08245740085840225, 0.4943639934062958, -0.5526180267333984, 0.02338379994034767, 0.34452301263809204, 0.03658159822225571, -0.0186793003231287, 0.17982099950313568, 0.12079299986362457, 0.4849349856376648, 0.2644590139389038, -0.11508999764919281, -0.18506599962711334]",
131292,"Fleshquartet","[0.26518499851226807, -0.3145740032196045, -0.0031952799763530493, 0.2790150046348572, -0.0924597978591919, -0.20980900526046753, -0.24011799693107605, 0.09904409945011139, -0.26307299733161926, 0.03580249845981598, -0.005861309822648764, 0.19870300590991974, 0.02602889947593212, 0.3052780032157898, 0.27336999773979187, -0.07649470120668411, -0.18795199692249298, -0.31661099195480347, 0.0031599600333720446, 0.18940100073814392, 0.07298310101032257, -0.28560200333595276, -0.019192500039935112, -0.28351300954818726, 0.13506199419498444, -0.14568400382995605, 0.20370300114154816, 0.39535999298095703, 0.41972699761390686, 0.22091999650001526, 0.2393990010023117, -0.13721899688243866]","https://i.scdn.co/image/4b487a4aeeba055553b8409bb6d90640a1c87d1f"
154,"Stu Larsen","[0.21681485644408635, -0.12850279893193925, 0.03533461556902954, -0.10555195755192212, -0.13101494312286377, -0.16661471341337478, -0.2536082799945559, -0.09285004330532891, -0.2804859983069556, 0.18180004400866373, -0.08896971653614726, 0.09679814924935012, 0.12721637104238784, 0.31790657341480255, 0.03002178482711315, -0.1097989013152463, -0.4262934284550803, -0.21696885994502477, -0.09505977295339108, 0.019979771758828844, 0.0069827732097889695, -0.3000254301088197, -0.0007845878468028136, -0.051005372910627296, 0.01748290565780865, -0.25470371544361115, 0.33550057666642324, 0.25389414174216135, 0.3792675733566284, 0.05669591575860977, 0.1584604078504656, 0.054145346212733]","https://i.scdn.co/image/38bd7086d52c48dfe12dad19e31bdc54eb0c752b"
